Cruise,Year,Month,Day,Station,Latitude,Longitude,BottomDepth,Niskin,Pressure,SampleNo,DOC,a254,a280,a300,a350,a375,a400,a440,S300_650,CDOM_r2,S275_295,S350_400,SlopeRatio,Salinity,Oxygen__mol_L_,Temperature,Alkalinity__M_,d18O_o__,NO3__mol__,NO2__mol_l_,PO4__mol_l_,Si__mol_l_,NH3__mol_l_,FDOM1,FDOM2,FDOM3,FDOM3_1,FDOM3_2,FDOM3_3,FDOM4_1,FDOM4_2,FDOM4_3,FDOM4_4,Fmw,Fsim,Fpw,Faw,Fpfw
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,5,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.8383096886,340.145141121829,-1.5535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,6,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.835605919184,352.642015005359,-1.5523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,7,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.835605919184,352.642015005359,-1.5523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,8,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.8383096886,340.145141121829,-1.5535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,9,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.852429373328,335.227759914255,-1.5564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,10,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.852429373328,335.227759914255,-1.5564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,11,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.8383096886,340.145141121829,-1.5535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1671666666667,-26.6298333333333,NaN,12,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.835605919184,352.642015005359,-1.5523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,1,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,2,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.585050745456,317.140050017864,-1.6179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,3,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,4,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,5,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.567025616016,317.021704180064,-1.6201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,6,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.567025616016,317.021704180064,-1.6201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,7,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.585050745456,317.140050017864,-1.6179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,8,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,9,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,10,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.567025616016,317.021704180064,-1.6201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,11,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.567025616016,317.021704180064,-1.6201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,67.1616666666667,-26.6745,NaN,12,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.576438739168,316.492050732404,-1.6194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,1.14,66.9313333333333,-25.7096666666667,820,1,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.873658970224,370.146034297964,-0.5111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,2,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.937648179736,369.78251161129,-0.6872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,3,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.937648179736,369.78251161129,-0.6872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,4,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.873658970224,370.146034297964,-0.5111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,5,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.937648179736,369.78251161129,-0.6872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,6,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.873658970224,370.146034297964,-0.5111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,1.14,66.9313333333333,-25.7096666666667,820,7,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732367857848,309.883887102537,4.3726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732367857848,309.883887102537,4.3726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,9,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732568137064,310.634601643444,4.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,10,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732367857848,309.883887102537,4.3726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,11,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732367857848,309.883887102537,4.3726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,NaN,66.9313333333333,-25.7096666666667,NaN,12,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.732568137064,310.634601643444,4.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,1.14,66.921,-25.7328333333333,820,1,802,61,56.5830669176021,1.15772713137255,0.668109331372549,0.384840331372549,0.148322231372549,0.112395431372549,0.087983631372549,0.0527477313725489,15.840229604572,0.994560136757067,27.481447096382,13.2060277487305,2.0809775368694,34.921914512256,287.934530189353,0.311,2295.56419593996,0.34,12.7947646409719,-0.0117111658083281,0.944866936549229,6.48851164283247,0.0698853228384541,NaN,NaN,NaN,0.029455599,0.030777973,0.017362403,0.027817067,0.031573599,0.012917946,0.011083429,-0.0110808444916197,0.0019747489008779,0.0960497087527015,0.904351881982327,0.00870450485571356
2,2012,9,5,1.14,66.921,-25.7328333333333,820,2,704,60,52.601430833665,1.14783777843137,0.659832078431372,0.381399378431373,0.154093278431372,0.114711978431373,0.0905304784313725,0.0571369784313725,15.5048443971937,0.994762827560728,27.3393781271189,12.8160424070303,2.13321532957177,34.924117583632,288.844230082172,0.3985,2277.62611844006,0.35,13.7729493075927,-0.0163505033538929,0.978961995023118,6.40002765964405,0.0484476256150951,0.028743205,0.018483727,0.02111252,0.028710492,0.030362393,0.015734339,0.02701156,0.031169458,0.012166658,0.009551162,-0.00987438126630333,0.00244521431482544,0.0774441103397349,0.922966684112205,0.00701837249953847
2,2012,9,5,1.14,66.921,-25.7328333333333,820,3,601,59,NaN,1.18899825882353,0.669902058823529,0.378802858823529,0.141133258823529,0.108430658823529,0.0605282588235294,0.0388800588235295,19.2552397126072,0.992281290314974,28.6961670661873,16.5881372411799,1.7299210061362,34.915906135776,290.307252590211,0.5716,2302.78434745771,0.34,13.1474588556991,-0.0129759004068014,0.964283761648544,5.91282175410425,0.0747806119042528,0.029701978,0.018786772,0.020838482,0.027651767,0.030577768,0.01976838,0.026386883,0.030096079,0.01658249,0.009649478,-0.0111046656119996,0.00216770680515233,0.0963270993154287,0.903880216115958,0.00872964337546072
2,2012,9,5,1.14,66.921,-25.7328333333333,820,4,499,58,55.1340923182489,1.21890113333333,0.720531933333333,0.418838933333333,0.176793633333333,0.127279133333333,0.0994128333333332,0.0604921333333333,15.4074844757647,0.994406662021972,26.6038191091715,12.8757836829971,2.06619028124111,34.92221493108,290.551982851018,0.85,2275.16370712957,0.36,13.7269428869835,-0.0116052062667557,1.00286939891121,5.94627922446306,0.1106086669757,0.030998672,0.018621205,0.019679241,0.028235919,0.03150525,0.019192837,0.026924785,0.031060646,0.016311827,0.009014368,-0.0128171470350154,0.00318056211512162,0.103333387952902,0.896938608683761,0.0093645882832317
2,2012,9,5,1.14,66.921,-25.7328333333333,820,5,400,57,60.1628865160043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.933030008744,282.997499106824,1.2888,2268.07229124207,0.43,13.5106532981763,-0.010234990882309,0.983579087825063,5.85752806536032,0.0701285184606483,NaN,NaN,NaN,0.028695375,0.031958907,0.018767568,0.026652179,0.033516413,0.012056793,0.014747102,-0.0158281209675157,0.00698990925164542,0.0959219736062304,0.904223309251575,0.00869292885806463
2,2012,9,5,1.14,66.921,-25.7328333333333,820,6,276,56,61.0395770298987,1.24609911176471,0.709039511764706,0.401819311764706,0.151022611764706,0.106344411764706,0.0865386117647058,0.0536057117647058,17.3083143193346,0.992901510369693,28.8482295082364,13.2461799398024,2.17785275749974,34.91170027224,283.631654162201,1.5969,2274.6542427205,0.36,13.5351447853162,-0.00886525410372858,0.966655698791844,5.88574121945449,0.0725698376381047,0.029175294,0.01995939,0.0211846,0.029606426,0.030186064,0.020308994,0.028006965,0.030798033,0.01525465,0.012465244,-0.0104478966677285,0.00344063730609855,0.077973521574638,0.921967387394291,0.00706635039270157
2,2012,9,5,NaN,66.921,-25.7328333333333,NaN,7,277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.913302505968,282.571900678814,1.6017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,1.14,66.921,-25.7328333333333,820,8,200,55,54.6348657756145,1.28871815882353,0.750276758823529,0.422559858823529,0.155181558823529,0.115109358823529,0.0849400588235294,0.0529283588235293,16.470881809975,0.977830201153981,28.3079529316506,14.2663409923219,1.9842476039852,34.727243114304,294.598517327617,0.6007,2266.78356541161,0.26,13.8790972393981,-0.00549431457878922,0.991239270598096,6.11827591948141,0.0654919033762316,0.031176564,0.01848958,0.021394215,0.028490114,0.032767028,0.019921421,0.026698135,0.033349618,0.014604787,0.013066646,-0.00564929013728172,0.00338877197590225,0.0838507048494835,0.910810843184912,0.00759897012698443
2,2012,9,5,1.14,66.921,-25.7328333333333,820,9,76,54,68.0165723696418,2.09372503529412,1.28813563529412,0.765815235294118,0.264221835294118,0.187301635294118,0.104854235294118,0.0592548352941177,20.5607766724854,0.997901178060479,25.6611379715785,17.4390494769423,1.4714757249532,33.806259139528,313.322615219721,-1.5538,2229.44064594377,-0.51,9.5494572694614,0.0939393697051551,0.893876439812473,6.59211535080242,0.105962166289874,0.053569398,0.032503724,0.024105077,0.050197395,0.054052928,0.021298347,0.047194984,0.055043975,0.019421363,0.008943993,0.0221176405196619,-0.012687405527418,0.225709249958073,0.744405614272232,0.0204549007774504
2,2012,9,5,NaN,66.921,-25.7328333333333,NaN,10,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.806259139528,313.322615219721,-1.5538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,5,1.14,66.921,-25.7328333333333,820,11,33,53,74.2873447954144,2.89077978823529,1.83600578823529,1.08660958823529,0.396861088235294,0.258911388235294,0.181530588235294,0.098392288235294,19.0313889956055,0.998647973472816,25.2191043508766,16.701282335594,1.51001006055262,32.965587130368,365.520721686317,-0.7543,2228.26011282384,-1.29,3.54687684561042,0.04526564925838,0.702685614540456,4.23668422422679,0.44559581931373,0.029294463,0.018811702,0.018060607,0.065793472,0.071866331,0.031563101,0.062001613,0.072335673,0.029382493,0.012087529,0.0483894811946118,-0.0318641837927252,0.388964965560008,0.55925978703423,0.0352499500038757
2,2012,9,5,1.14,66.921,-25.7328333333333,820,12,6,52,71.0971654254097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.74778935748,310.713647731333,4.3582,2119.12790610092,-1.13,0.165072991381941,-0.0193961534396663,0.271395699349026,1.34587364981644,0.0728031074553594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0663710450142957,0.0157872779999797,0.110039492167718,0.797829855840308,0.0099723289776994
2,2012,9,8,3.01,72.9676666666667,-13.0548333333333,2337,1,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,2,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,3,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,4,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,5,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,6,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,7,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.30084866344,343.902733118971,-0.2943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,3.01,72.9676666666667,-13.0548333333333,2337,8,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.369956741984,311.775187566988,3.3047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,9,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.369956741984,311.775187566988,3.3047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,10,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.369556183552,309.039389067524,3.2923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,11,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.369556183552,309.039389067524,3.2923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,NaN,72.9676666666667,-13.0548333333333,NaN,12,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.369556183552,309.039389067524,3.2923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,2012,9,8,3.01,72.9588333333333,-13.0515,2337,1,1201,73,53.4050638047349,1.01252072352941,0.524745323529412,0.288457523529412,0.0809572235294118,0.0443395235294118,0.0139399235294118,-0.00402347647058816,25.3318881271072,0.987305364513625,30.4263318932155,31.8700023361776+10.0631706122308i,0.868145147377451+-0.274122751610923i,34.902287149088,297.299035369775,-0.5859,NaN,NaN,13.4324530779625,-0.0133673811989862,0.964453539174672,7.25796325565116,0.0309373397994616,0.02929686,0.016977937,0.014453614,0.026227109,0.028747477,0.013100517,0.024467686,0.029739502,0.010032027,0.008333028,NaN,NaN,0.0812675019172002,NaN,0.00736486736124626
2,2012,9,8,3.01,72.9588333333333,-13.0515,2337,2,1005,72,50.5436433774406,1.06285707843137,0.564027278431372,0.316224478431373,0.102275778431373,0.0649671784313726,0.0470037784313725,0.0161435784313727,21.5884677150671,0.991323592680776,28.8994319676004,19.8610229472156,1.45508275401554,34.905291337328,295.804305108967,-0.4911,NaN,0.28,13.4605095435837,-0.0118966365719003,0.997236248799486,7.13228357181781,0.0461845376218334,0.028550659,0.017743028,0.018864633,0.026373678,0.030155736,0.01246085,0.024677563,0.03059405,0.0110468,0.005732372,-0.00939677476298833,-0.00102633611268257,0.112042648048908,0.88822659784733,0.0101538649794323
2,2012,9,8,3.01,72.9588333333333,-13.0515,2337,3,750,71,52.3579056909165,1.1083977745098,0.604040774509804,0.350480474509804,0.123634974509804,0.089089974509804,0.056617674509804,0.0257574745098039,19.7457039564169,0.994242570688167,27.562112656035,17.0575646859024,1.61582929120089,34.912100830672,296.705073240443,-0.3046,NaN,NaN,13.046158165372,-0.0124568737566018,0.926494253265788,6.71862472563399,0.0614220955310371,0.029442351,0.018131022,0.017135315,0.029487605,0.034147159,0.02152952,0.027249717,0.035628721,0.013999403,0.016751019,NaN,NaN,0.0643705096065991,NaN,0.00583357743309804
2,2012,9,8,3.01,72.9588333333333,-13.0515,2337,4,501,70,53.2102436905361,1.13992178039216,0.625201280392157,0.358283580392157,0.119923080392157,0.0835356803921569,0.0607359803921568,0.027342480392157,19.7438064668446,0.992447044411239,28.4257786986052,16.6730784793759,1.7048908354727,34.92321632716,295.513576277242,0.0458,NaN,0.3,12.8129155412973,-0.0130149775486168,0.9663288486352,6.57963515471799,0.0477557764623418,NaN,NaN,NaN,0.026897725,0.02983614,0.017159078,0.025247642,0.030397251,0.01324526,0.010045608,-0.0108637922334913,-0.000392951178729875,0.116374971077675,0.884335290580632,0.0105464817539143
